input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
scp,p_2021_1,2021_1,pdevice05,scp,p,2021_2,pdevice05
scp,p_2021_2,2021_2,pgmode,scp,p,2021_2,pgmode
scp,p_2021_2,2021_2,restype,scp,p,2021_2,restype
scp,p_2021_2,2021_2,ankerwechsel,scp,p,2021_2,ankerwechsel
scp,p_2021_2,2021_2,interviewdatum,scp,p,2021_2,interviewyear
scp,p_2021_2,2021_2,interviewdatum,scp,p,2021_2,interviewmonth
scp,p_2021_2,2021_2,interviewdatum,scp,p,2021_2,interviewday
scp,p_2021_2,2021_2,interviewdauer,scp,p,2021_2,interviewdauer
scp,p_2021_2,2021_2,interviewsprache,scp,p,2021_2,interviewsprache
scp,p_2021_2,2021_2,intvollst,scp,p,2021_2,intvollst
scp,p_2021_2,2021_2,plifesat01,scp,p,2021_2,plifesat01
scp,p_2021_2,2021_2,plifesat02,scp,p,2021_2,plifesat02
scp,p_2021_2,2021_2,plifesat03,scp,p,2021_2,plifesat03
scp,p_2021_2,2021_2,plifesat04,scp,p,2021_2,plifesat04
scp,p_2021_2,2021_2,plifesat05,scp,p,2021_2,plifesat05
scp,p_2021_2,2021_2,plifesat06,scp,p,2021_2,plifesat06
scp,p_2021_2,2021_2,plifesat07,scp,p,2021_2,plifesat07
scp,p_2021_2,2021_2,plifesat08,scp,p,2021_2,plifesat08
scp,p_2021_2,2021_2,plifesat09,scp,p,2021_2,plifesat09
scp,p_2021_2,2021_2,plifesat10,scp,p,2021_2,plifesat10
scp,p_2021_2,2021_2,plifesat11,scp,p,2021_2,plifesat11
scp,p_2021_2,2021_2,plifesat12,scp,p,2021_2,plifesat12
scp,p_2021_2,2021_2,pfeelnow01,scp,p,2021_2,pfeelnow01
scp,p_2021_2,2021_2,pfeelnow02,scp,p,2021_2,pfeelnow02
scp,p_2021_2,2021_2,pfeelnow03,scp,p,2021_2,pfeelnow03
scp,p_2021_2,2021_2,pfeelnow04,scp,p,2021_2,pfeelnow04
scp,p_2021_2,2021_2,pfeelnow05,scp,p,2021_2,pfeelnow05
scp,p_2021_2,2021_2,psoccoh01,scp,p,2021_2,psoccoh01
scp,p_2021_2,2021_2,psoccoh02,scp,p,2021_2,psoccoh02
scp,p_2021_2,2021_2,psoccoh03,scp,p,2021_2,psoccoh03
scp,p_2021_2,2021_2,psoccoh04,scp,p,2021_2,psoccoh04
scp,p_2021_2,2021_2,ppolinterst,scp,p,2021_2,ppolinterst
scp,p_2021_2,2021_2,ppartytend,scp,p,2021_2,ppartytend
scp,p_2021_2,2021_2,pinform01,scp,p,2021_2,pinform01
scp,p_2021_2,2021_2,pinform02,scp,p,2021_2,pinform02
scp,p_2021_2,2021_2,pinform03,scp,p,2021_2,pinform03
scp,p_2021_2,2021_2,pinform04,scp,p,2021_2,pinform04
scp,p_2021_2,2021_2,pinform05,scp,p,2021_2,pinform05
scp,p_2021_2,2021_2,pinform06,scp,p,2021_2,pinform06
scp,p_2021_2,2021_2,pinform07,scp,p,2021_2,pinform07
scp,p_2021_2,2021_2,pinform08,scp,p,2021_2,pinform08
scp,p_2021_2,2021_2,pinform09,scp,p,2021_2,pinform09
scp,p_2021_2,2021_2,pinfsocmed,scp,p,2021_2,pinfsocmed
scp,p_2021_2,2021_2,pfollow01,scp,p,2021_2,pfollow01
scp,p_2021_2,2021_2,pfollow02,scp,p,2021_2,pfollow02
scp,p_2021_2,2021_2,pfollow03,scp,p,2021_2,pfollow03
scp,p_2021_2,2021_2,pfollow04,scp,p,2021_2,pfollow04
scp,p_2021_2,2021_2,pfollow05,scp,p,2021_2,pfollow05
scp,p_2021_2,2021_2,pfollow06,scp,p,2021_2,pfollow06
scp,p_2021_2,2021_2,pglob01,scp,p,2021_2,pglob01
scp,p_2021_2,2021_2,pglob02,scp,p,2021_2,pglob02
scp,p_2021_2,2021_2,pglob03,scp,p,2021_2,pglob03
scp,p_2021_2,2021_2,pglob04,scp,p,2021_2,pglob04
scp,p_2021_2,2021_2,pglob05,scp,p,2021_2,pglob05
scp,p_2021_2,2021_2,pmig01,scp,p,2021_2,pmig01
scp,p_2021_2,2021_2,pmig02,scp,p,2021_2,pmig02
scp,p_2021_2,2021_2,pmig03,scp,p,2021_2,pmig03
scp,p_2021_2,2021_2,ppertrust01,scp,p,2021_2,ppertrust01
scp,p_2021_2,2021_2,ppertrust02,scp,p,2021_2,ppertrust02
scp,p_2021_2,2021_2,ppertrust03,scp,p,2021_2,ppertrust03
scp,p_2021_2,2021_2,ppertrust04,scp,p,2021_2,ppertrust04
scp,p_2021_2,2021_2,ppertrust05,scp,p,2021_2,ppertrust05
scp,p_2021_2,2021_2,ppertrust06,scp,p,2021_2,ppertrust06
scp,p_2021_2,2021_2,ppertrust07,scp,p,2021_2,ppertrust07
scp,p_2021_2,2021_2,ppertrust08,scp,p,2021_2,ppertrust08
scp,p_2021_2,2021_2,pedugoal01,scp,p,2021_2,pedugoal01
scp,p_2021_2,2021_2,pedugoal02,scp,p,2021_2,pedugoal02
scp,p_2021_2,2021_2,pedugoal03,scp,p,2021_2,pedugoal03
scp,p_2021_2,2021_2,pedugoal04,scp,p,2021_2,pedugoal04
scp,p_2021_2,2021_2,pedugoal05,scp,p,2021_2,pedugoal05
scp,p_2021_2,2021_2,pedugoal06,scp,p,2021_2,pedugoal06
scp,p_2021_2,2021_2,pedugoal07,scp,p,2021_2,pedugoal07
scp,p_2021_2,2021_2,pedugoal08,scp,p,2021_2,pedugoal08
scp,p_2021_2,2021_2,pedugoal09,scp,p,2021_2,pedugoal09
scp,p_2021_2,2021_2,pedugoal10,scp,p,2021_2,pedugoal10
scp,p_2021_2,2021_2,pedugoal11,scp,p,2021_2,pedugoal11
scp,p_2021_2,2021_2,pfatherhh,scp,p,2021_2,pfatherhh
scp,p_2021_2,2021_2,pfatherbirth,scp,p,2021_2,pfatherbirth
scp,p_2021_2,2021_2,pfathcountry,scp,p,2021_2,pfathcountry
scp,p_2021_2,2021_2,pfathothcount,scp,p,2021_2,pfathothcount
scp,p_2021_2,2021_2,pfatheredu01,scp,p,2021_2,pfatheredu01
scp,p_2021_2,2021_2,pfatheredu02,scp,p,2021_2,pfatheredu02
scp,p_2021_2,2021_2,pfatherocc01,scp,p,2021_2,pfatherocc01
scp,p_2021_2,2021_2,pfatherocc02,scp,p,2021_2,pfatherocc02
scp,p_2021_2,2021_2,pfatherocc03,scp,p,2021_2,pfatherocc03
scp,p_2021_2,2021_2,pfatherocc04,scp,p,2021_2,pfatherocc04
scp,p_2021_2,2021_2,pfatherocc05,scp,p,2021_2,pfatherocc05
scp,p_2021_2,2021_2,pmotherhh,scp,p,2021_2,pmotherhh
scp,p_2021_2,2021_2,pmotherbirth,scp,p,2021_2,pmotherbirth
scp,p_2021_2,2021_2,pmothcountry,scp,p,2021_2,pmothcountry
scp,p_2021_2,2021_2,pmothothcount,scp,p,2021_2,pmothothcount
scp,p_2021_2,2021_2,pmotheredu01,scp,p,2021_2,pmotheredu01
scp,p_2021_2,2021_2,pmotheredu02,scp,p,2021_2,pmotheredu02
scp,p_2021_2,2021_2,pmotherocc01,scp,p,2021_2,pmotherocc01
scp,p_2021_2,2021_2,pmotherocc02,scp,p,2021_2,pmotherocc02
scp,p_2021_2,2021_2,pmotherocc03,scp,p,2021_2,pmotherocc03
scp,p_2021_2,2021_2,pmotherocc04,scp,p,2021_2,pmotherocc04
scp,p_2021_2,2021_2,pmotherocc05,scp,p,2021_2,pmotherocc05
scp,p_2021_2,2021_2,pfathbeh01,scp,p,2021_2,pfathbeh01
scp,p_2021_2,2021_2,pfathbeh02,scp,p,2021_2,pfathbeh02
scp,p_2021_2,2021_2,pfathbeh03,scp,p,2021_2,pfathbeh03
scp,p_2021_2,2021_2,pfathbeh04,scp,p,2021_2,pfathbeh04
scp,p_2021_2,2021_2,pfathbeh05,scp,p,2021_2,pfathbeh05
scp,p_2021_2,2021_2,pfathbeh06,scp,p,2021_2,pfathbeh06
scp,p_2021_2,2021_2,pfathbeh07,scp,p,2021_2,pfathbeh07
scp,p_2021_2,2021_2,pfathbeh08,scp,p,2021_2,pfathbeh08
scp,p_2021_2,2021_2,pmothbeh01,scp,p,2021_2,pmothbeh01
scp,p_2021_2,2021_2,pmothbeh02,scp,p,2021_2,pmothbeh02
scp,p_2021_2,2021_2,pmothbeh03,scp,p,2021_2,pmothbeh03
scp,p_2021_2,2021_2,pmothbeh04,scp,p,2021_2,pmothbeh04
scp,p_2021_2,2021_2,pmothbeh05,scp,p,2021_2,pmothbeh05
scp,p_2021_2,2021_2,pmothbeh06,scp,p,2021_2,pmothbeh06
scp,p_2021_2,2021_2,pmothbeh07,scp,p,2021_2,pmothbeh07
scp,p_2021_2,2021_2,pmothbeh08,scp,p,2021_2,pmothbeh08
scp,p_2021_2,2021_2,psocdes01,scp,p,2021_2,psocdes01
scp,p_2021_2,2021_2,psocdes02,scp,p,2021_2,psocdes02
scp,p_2021_2,2021_2,psocdes03,scp,p,2021_2,psocdes03
scp,p_2021_2,2021_2,psocdes04,scp,p,2021_2,psocdes04
scp,p_2021_2,2021_2,psocdes05,scp,p,2021_2,psocdes05
scp,p_2021_2,2021_2,psocdes06,scp,p,2021_2,psocdes06
scp,p_2021_2,2021_2,pconpec01,scp,p,2021_2,pconpec01
scp,p_2021_2,2021_2,pconpec02,scp,p,2021_2,pconpec02
scp,p_2021_2,2021_2,pconpec03,scp,p,2021_2,pconpec03
scp,p_2021_2,2021_2,pconpec04,scp,p,2021_2,pconpec04
scp,p_2021_2,2021_2,pschwartz01,scp,p,2021_2,pschwartz01
scp,p_2021_2,2021_2,pschwartz02,scp,p,2021_2,pschwartz02
scp,p_2021_2,2021_2,pschwartz03,scp,p,2021_2,pschwartz03
scp,p_2021_2,2021_2,pschwartz04,scp,p,2021_2,pschwartz04
scp,p_2021_2,2021_2,pschwartz05,scp,p,2021_2,pschwartz05
scp,p_2021_2,2021_2,pschwartz06,scp,p,2021_2,pschwartz06
scp,p_2021_2,2021_2,pschwartz07,scp,p,2021_2,pschwartz07
scp,p_2021_2,2021_2,pschwartz08,scp,p,2021_2,pschwartz08
scp,p_2021_2,2021_2,pschwartz09,scp,p,2021_2,pschwartz09
scp,p_2021_2,2021_2,pschwartz10,scp,p,2021_2,pschwartz10
scp,p_2021_2,2021_2,pschwartz11,scp,p,2021_2,pschwartz11
scp,p_2021_2,2021_2,pschwartz12,scp,p,2021_2,pschwartz12
scp,p_2021_2,2021_2,pschwartz13,scp,p,2021_2,pschwartz13
scp,p_2021_2,2021_2,pschwartz14,scp,p,2021_2,pschwartz14
scp,p_2021_2,2021_2,pschwartz15,scp,p,2021_2,pschwartz15
scp,p_2021_2,2021_2,pschwartz16,scp,p,2021_2,pschwartz16
scp,p_2021_2,2021_2,pschwartz17,scp,p,2021_2,pschwartz17
scp,p_2021_2,2021_2,pschwartz18,scp,p,2021_2,pschwartz18
scp,p_2021_2,2021_2,pschwartz19,scp,p,2021_2,pschwartz19
scp,p_2021_2,2021_2,pschwartz20,scp,p,2021_2,pschwartz20
scp,p_2021_2,2021_2,pschwartz21,scp,p,2021_2,pschwartz21
scp,p_2021_2,2021_2,pnarcism01,scp,p,2021_2,pnarcism01
scp,p_2021_2,2021_2,pnarcism02,scp,p,2021_2,pnarcism02
scp,p_2021_2,2021_2,pnarcism03,scp,p,2021_2,pnarcism03
scp,p_2021_2,2021_2,pnarcism04,scp,p,2021_2,pnarcism04
scp,p_2021_2,2021_2,pnarcism05,scp,p,2021_2,pnarcism05
scp,p_2021_2,2021_2,pnarcism06,scp,p,2021_2,pnarcism06
scp,p_2021_2,2021_2,pdiscrim01,scp,p,2021_2,pdiscrim01
scp,p_2021_2,2021_2,pdiscrim02,scp,p,2021_2,pdiscrim02
scp,p_2021_2,2021_2,pdiscrim03,scp,p,2021_2,pdiscrim03
scp,p_2021_2,2021_2,pdiscrim04,scp,p,2021_2,pdiscrim04
scp,p_2021_2,2021_2,pdiscrim05,scp,p,2021_2,pdiscrim05
scp,p_2021_2,2021_2,pdiscrim06,scp,p,2021_2,pdiscrim06
scp,p_2021_2,2021_2,pdiscrim07,scp,p,2021_2,pdiscrim07
scp,p_2021_2,2021_2,pdiscrim08,scp,p,2021_2,pdiscrim08
scp,p_2021_2,2021_2,pdiscrim09,scp,p,2021_2,pdiscrim09
scp,p_2021_2,2021_2,pdiscrim10,scp,p,2021_2,pdiscrim10
scp,p_2021_2,2021_2,pdiscrim11,scp,p,2021_2,pdiscrim11
scp,p_2021_2,2021_2,pdiscrim12,scp,p,2021_2,pdiscrim12
scp,p_2021_2,2021_2,pincsource01,scp,p,2021_2,pincsource01
scp,p_2021_2,2021_2,pincsource02,scp,p,2021_2,pincsource02
scp,p_2021_2,2021_2,pincsource03,scp,p,2021_2,pincsource03
scp,p_2021_2,2021_2,pincsource04,scp,p,2021_2,pincsource04
scp,p_2021_2,2021_2,pincsource05,scp,p,2021_2,pincsource05
scp,p_2021_2,2021_2,pincsource06,scp,p,2021_2,pincsource06
scp,p_2021_2,2021_2,pnoincsource,scp,p,2021_2,pnoincsource
scp,p_2021_2,2021_2,plabincbrut,scp,p,2021_2,plabincbrut
scp,p_2021_2,2021_2,plabincnet,scp,p,2021_2,plabincnet
scp,p_2021_2,2021_2,pnolabinc,scp,p,2021_2,pnolabinc
scp,p_2021_2,2021_2,potherinc,scp,p,2021_2,potherinc
scp,p_2021_2,2021_2,pempstat,scp,p,2021_2,pempstat
scp,p_2021_2,2021_2,pparentalpt,scp,p,2021_2,pparentalpt
scp,p_2021_2,2021_2,pminijob,scp,p,2021_2,pminijob
scp,p_2021_2,2021_2,pminipension,scp,p,2021_2,pminipension
scp,p_2021_2,2021_2,pshorttime,scp,p,2021_2,pshorttime
scp,p_2021_2,2021_2,phiremonth,scp,p,2021_2,phiremonth
scp,p_2021_2,2021_2,phireyear,scp,p,2021_2,phireyear
scp,p_2021_2,2021_2,pfirmsize,scp,p,2021_2,pfirmsize
scp,p_2021_2,2021_2,pworkhrscontr,scp,p,2021_2,pworkhrscontr
scp,p_2021_2,2021_2,pworkhrscontr_NA,scp,p,2021_2,pworkhrscontr
scp,p_2021_2,2021_2,pworkhrsact,scp,p,2021_2,pworkhrsact
scp,p_2021_2,2021_2,ppaidwork,scp,p,2021_2,ppaidwork
scp,p_2021_2,2021_2,pgender01,scp,p,2021_2,pgender01
scp,p_2021_2,2021_2,pgender02,scp,p,2021_2,pgender02
scp,p_2021_2,2021_2,pgender03,scp,p,2021_2,pgender03
scp,p_2021_2,2021_2,pgender04,scp,p,2021_2,pgender04
scp,p_2021_2,2021_2,pgender05,scp,p,2021_2,pgender05
scp,p_2021_2,2021_2,pcovidcosts01,scp,p,2021_2,pcovidcosts01
scp,p_2021_2,2021_2,pcovidcosts02,scp,p,2021_2,pcovidcosts02
scp,p_2021_2,2021_2,pcovidcosts03,scp,p,2021_2,pcovidcosts03
scp,p_2021_2,2021_2,pcovidcosts04,scp,p,2021_2,pcovidcosts04
scp,p_2021_2,2021_2,pcovidtax,scp,p,2021_2,pcovidtax
scp,p_2021_2,2021_2,psocdom01,scp,p,2021_2,psocdom01
scp,p_2021_2,2021_2,psocdom02,scp,p,2021_2,psocdom02
scp,p_2021_2,2021_2,psocdom03,scp,p,2021_2,psocdom03
scp,p_2021_2,2021_2,psocdom04,scp,p,2021_2,psocdom04
scp,p_2021_2,2021_2,pauthor01,scp,p,2021_2,pauthor01
scp,p_2021_2,2021_2,pauthor02,scp,p,2021_2,pauthor02
scp,p_2021_2,2021_2,pauthor03,scp,p,2021_2,pauthor03
scp,p_2021_2,2021_2,pauthor04,scp,p,2021_2,pauthor04
scp,p_2021_2,2021_2,pauthor05,scp,p,2021_2,pauthor05
scp,p_2021_2,2021_2,pauthor06,scp,p,2021_2,pauthor06
scp,p_2021_2,2021_2,pauthor07,scp,p,2021_2,pauthor07
scp,p_2021_2,2021_2,pauthor08,scp,p,2021_2,pauthor08
scp,p_2021_2,2021_2,pauthor09,scp,p,2021_2,pauthor09
scp,p_2021_2,2021_2,prelfund01,scp,p,2021_2,prelfund01
scp,p_2021_2,2021_2,prelfund02,scp,p,2021_2,prelfund02
scp,p_2021_2,2021_2,prelfund03,scp,p,2021_2,prelfund03
scp,p_2021_2,2021_2,prelfund04,scp,p,2021_2,prelfund04
scp,p_2021_2,2021_2,psubjhealth,scp,p,2021_2,psubjhealth
scp,p_2021_2,2021_2,pdisability,scp,p,2021_2,pdisability
scp,p_2021_2,2021_2,pdisabdegree,scp,p,2021_2,pdisabdegree
scp,p_2021_2,2021_2,pactivity01,scp,p,2021_2,pactivity01
scp,p_2021_2,2021_2,pactivity02,scp,p,2021_2,pactivity02
scp,p_2021_2,2021_2,pactivity03,scp,p,2021_2,pactivity03
scp,p_2021_2,2021_2,pactivity04,scp,p,2021_2,pactivity04
scp,p_2021_2,2021_2,pactivity05,scp,p,2021_2,pactivity05
scp,p_2021_2,2021_2,pactivity06,scp,p,2021_2,pactivity06
scp,p_2021_2,2021_2,pactivity07,scp,p,2021_2,pactivity07
scp,p_2021_2,2021_2,pactivity08,scp,p,2021_2,pactivity08
scp,p_2021_2,2021_2,pactivity09,scp,p,2021_2,pactivity09
scp,p_2021_2,2021_2,pactivity10,scp,p,2021_2,pactivity10
scp,p_2021_2,2021_2,pactivity11,scp,p,2021_2,pactivity11
scp,p_2021_2,2021_2,pactivity12,scp,p,2021_2,pactivity12
scp,p_2021_2,2021_2,pactivity13,scp,p,2021_2,pactivity13
scp,p_2021_2,2021_2,pactivity14,scp,p,2021_2,pactivity14
scp,p_2021_2,2021_2,pactivity15,scp,p,2021_2,pactivity15
scp,p_2021_2,2021_2,pactivity16,scp,p,2021_2,pactivity16
scp,p_2021_2,2021_2,pactivity17,scp,p,2021_2,pactivity17
scp,p_2021_2,2021_2,pactivity18,scp,p,2021_2,pactivity18
scp,p_2021_2,2021_2,pactivity19,scp,p,2021_2,pactivity19
scp,p_2021_2,2021_2,pactivity20,scp,p,2021_2,pactivity20
scp,p_2021_2,2021_2,pbirthyear,scp,p,2021_2,pbirthyear
scp,p_2021_2,2021_2,pgender,scp,p,2021_2,pgender
scp,h_2021_2,2021_2,hhhsize,scp,p,2021_2,phhsize
scp,h_2021_2,2021_2,hhhage01,scp,p,2021_2,phhage01
scp,h_2021_2,2021_2,hhhage02,scp,p,2021_2,phhage02
scp,h_2021_2,2021_2,hhhage03,scp,p,2021_2,phhage03
scp,h_2021_2,2021_2,hhhincnet,scp,p,2021_2,phhincnet
scp,p_2021_1,2021_1,pcohes01,scp,p,2022,pcohes01
scp,p_2021_1,2021_1,pcohes02,scp,p,2022,pcohes02
scp,p_2021_1,2021_1,pcohes03,scp,p,2022,pcohes03
scp,p_2021_1,2021_1,pcohes04,scp,p,2022,pcohes04
scp,p_2021_1,2021_1,pcohes05,scp,p,2022,pcohes05
scp,p_2021_1,2021_1,pcohes06,scp,p,2022,pcohes06
scp,p_2021_1,2021_1,pcohes07,scp,p,2022,pcohes07
scp,p_2021_1,2021_1,pcohes08,scp,p,2022,pcohes08
scp,p_2021_1,2021_1,pcohes09,scp,p,2022,pcohes09
scp,p_2021_1,2021_1,pcohes10,scp,p,2022,pcohes10
scp,p_2021_1,2021_1,pcohes11,scp,p,2022,pcohes11
scp,p_2021_1,2021_1,pcohes12,scp,p,2022,pcohes12
scp,p_2021_1,2021_1,plifeuse,scp,p,2022,plifeuse
scp,p_2021_1,2021_1,ppolatt,scp,p,2022,ppolatt
scp,p_2021_1,2021_1,pcohabgebyear,scp,p,2022,pcohabgebyear
scp,p_2021_1,2021_1,pcohabgender,scp,p,2022,pcohabgender
scp,p_2021_1,2021_1,pcov01,scp,p,2022,pcov01
scp,p_2021_1,2021_1,pcov02,scp,p,2022,pcov02
scp,p_2021_1,2021_1,pcov03,scp,p,2022,pcov03
scp,p_2021_1,2021_1,pcov04,scp,p,2022,pcov04
scp,p_2021_1,2021_1,pcovmeas,scp,p,2022,pcovmeas
scp,p_2021_1,2021_1,pcovlim,scp,p,2022,pcovlim
scp,p_2021_1,2021_1,psuppo01,scp,p,2022,psuppo01
scp,p_2021_1,2021_1,psuppo02,scp,p,2022,psuppo02
scp,p_2021_1,2021_1,psuppo03,scp,p,2022,psuppo03
scp,p_2021_1,2021_1,psuppo04,scp,p,2022,psuppo04
scp,p_2021_1,2021_1,pgentrust,scp,p,2022,pgentrust
scp,p_2021_1,2021_1,pinsttrust01,scp,p,2022,pinsttrust01
scp,p_2021_1,2021_1,pinsttrust02,scp,p,2022,pinsttrust02
scp,p_2021_1,2021_1,pinsttrust03,scp,p,2022,pinsttrust03
scp,p_2021_1,2021_1,pinsttrust04,scp,p,2022,pinsttrust04
scp,p_2021_1,2021_1,pinsttrust05,scp,p,2022,pinsttrust05
scp,p_2021_1,2021_1,pinsttrust06,scp,p,2022,pinsttrust06
scp,p_2021_1,2021_1,pinsttrust07,scp,p,2022,pinsttrust07
scp,p_2021_1,2021_1,pinsttrust08,scp,p,2022,pinsttrust08
scp,p_2021_1,2021_1,pinsttrust09,scp,p,2022,pinsttrust09
scp,p_2021_1,2021_1,pinsttrust10,scp,p,2022,pinsttrust10
scp,p_2021_1,2021_1,pinsttrust11,scp,p,2022,pinsttrust11
scp,p_2021_1,2021_1,pmigback01,scp,p,2022,pmigback01
scp,p_2021_1,2021_1,pdemocfit,scp,p,2022,pdemocfit
scp,p_2021_1,2021_1,pdemocsat,scp,p,2022,pdemocsat
scp,p_2021_1,2021_1,pclimcon,scp,p,2022,pclimcon
scp,p_2021_1,2021_1,pfamexp01,scp,p,2022,pfamexp01
scp,p_2021_1,2021_1,pfamexp02,scp,p,2022,pfamexp02
scp,p_2021_1,2021_1,pfamexp03,scp,p,2022,pfamexp03
scp,p_2021_1,2021_1,pfamexp04,scp,p,2022,pfamexp04
scp,p_2021_1,2021_1,pfamexp05,scp,p,2022,pfamexp05
scp,p_2021_1,2021_1,pfamexp06,scp,p,2022,pfamexp06
scp,p_2021_1,2021_1,pworkexp01,scp,p,2022,pworkexp01
scp,p_2021_1,2021_1,pworkexp02,scp,p,2022,pworkexp02
scp,p_2021_1,2021_1,pworkexp03,scp,p,2022,pworkexp03
scp,p_2021_1,2021_1,pworkexp04,scp,p,2022,pworkexp04
scp,p_2021_1,2021_1,pworkexp05,scp,p,2022,pworkexp05
scp,p_2021_1,2021_1,pworkexp06,scp,p,2022,pworkexp06
scp,p_2021_1,2021_1,pneighexp01,scp,p,2022,pneighexp01
scp,p_2021_1,2021_1,pneighexp02,scp,p,2022,pneighexp02
scp,p_2021_1,2021_1,pneighexp03,scp,p,2022,pneighexp03
scp,p_2021_1,2021_1,pneighexp04,scp,p,2022,pneighexp04
scp,p_2021_1,2021_1,pneighexp05,scp,p,2022,pneighexp05
scp,p_2021_1,2021_1,pneighexp06,scp,p,2022,pneighexp06
scp,p_2021_1,2021_1,punivtrad01,scp,p,2022,punivtrad01
scp,p_2021_1,2021_1,punivtrad02,scp,p,2022,punivtrad02
scp,p_2021_1,2021_1,punivtrad03,scp,p,2022,punivtrad03
scp,p_2021_1,2021_1,punivtrad04,scp,p,2022,punivtrad04
scp,p_2021_1,2021_1,punivtrad05,scp,p,2022,punivtrad05
scp,p_2021_1,2021_1,punivtrad06,scp,p,2022,punivtrad06
scp,p_2021_1,2021_1,pgrpsymp01,scp,p,2022,pgrpsymp01
scp,p_2021_1,2021_1,pgrpsymp02,scp,p,2022,pgrpsymp02
scp,p_2021_1,2021_1,pgrpsymp03,scp,p,2022,pgrpsymp03
scp,p_2021_1,2021_1,pgrpsymp04,scp,p,2022,pgrpsymp04
scp,p_2021_1,2021_1,pgrpsymp05,scp,p,2022,pgrpsymp05
scp,p_2021_1,2021_1,pgrpsymp06,scp,p,2022,pgrpsymp06
scp,p_2021_1,2021_1,pgrpsymp07,scp,p,2022,pgrpsymp07
scp,p_2021_1,2021_1,pgrpsymp08,scp,p,2022,pgrpsymp08
scp,p_2021_1,2021_1,pgrpsymp09,scp,p,2022,pgrpsymp09
scp,p_2021_1,2021_1,pgrpsymp10,scp,p,2022,pgrpsymp10
scp,p_2021_1,2021_1,pgrpsymp11,scp,p,2022,pgrpsymp11
scp,p_2021_1,2021_1,pgrpsymp12,scp,p,2022,pgrpsymp12
scp,p_2021_1,2021_1,pgrpsymp13,scp,p,2022,pgrpsymp13
scp,p_2021_1,2021_1,pgrpsymp14,scp,p,2022,pgrpsymp14
scp,p_2021_1,2021_1,pgrpsymp15,scp,p,2022,pgrpsymp15
scp,p_2021_1,2021_1,pgrpsymp16,scp,p,2022,pgrpsymp16
scp,p_2021_1,2021_1,pgrpsymp17,scp,p,2022,pgrpsymp17
scp,p_2021_1,2021_1,pgrpknow01,scp,p,2022,pgrpknow01
scp,p_2021_1,2021_1,pgrpknow02,scp,p,2022,pgrpknow02
scp,p_2021_1,2021_1,pgrpknow03,scp,p,2022,pgrpknow03
scp,p_2021_1,2021_1,pgrpknow04,scp,p,2022,pgrpknow04
scp,p_2021_1,2021_1,pgrpknow05,scp,p,2022,pgrpknow05
scp,p_2021_1,2021_1,pgrpknow06,scp,p,2022,pgrpknow06
scp,p_2021_1,2021_1,pgrpknow07,scp,p,2022,pgrpknow07
scp,p_2021_1,2021_1,pgrpknow08,scp,p,2022,pgrpknow08
scp,p_2021_1,2021_1,pgrpknow09,scp,p,2022,pgrpknow09
scp,p_2021_1,2021_1,pgrpknow10,scp,p,2022,pgrpknow10
scp,p_2021_1,2021_1,pgrpknow11,scp,p,2022,pgrpknow11
scp,p_2021_1,2021_1,pgrpknow12,scp,p,2022,pgrpknow12
scp,p_2021_1,2021_1,pgrpknow13,scp,p,2022,pgrpknow13
scp,p_2021_1,2021_1,pgrpknow14,scp,p,2022,pgrpknow14
scp,p_2021_1,2021_1,pgrpknow15,scp,p,2022,pgrpknow15
scp,p_2021_1,2021_1,pgrpknow16,scp,p,2022,pgrpknow16
scp,p_2021_1,2021_1,pgrpknow17,scp,p,2022,pgrpknow17
scp,p_2021_1,2021_1,pfreespeech,scp,p,2022,pfreespeech
scp,p_2021_1,2021_1,pfrspcons01,scp,p,2022,pfrspcons01
scp,p_2021_1,2021_1,pfrspcons02,scp,p,2022,pfrspcons02
scp,p_2021_1,2021_1,pfrspcons03,scp,p,2022,pfrspcons03
scp,p_2021_1,2021_1,pfrspcons04,scp,p,2022,pfrspcons04
scp,p_2021_1,2021_1,pfrspcons05,scp,p,2022,pfrspcons05
scp,p_2021_1,2021_1,pfrspcons06,scp,p,2022,pfrspcons06
scp,p_2021_1,2021_1,pfrspcons07,scp,p,2022,pfrspcons07
scp,p_2021_1,2021_1,ppopul01,scp,p,2022,ppopul01
scp,p_2021_1,2021_1,ppopul02,scp,p,2022,ppopul02
scp,p_2021_1,2021_1,ppopul03,scp,p,2022,ppopul03
scp,p_2021_1,2021_1,ppopul04,scp,p,2022,ppopul04
scp,p_2021_1,2021_1,ppopul05,scp,p,2022,ppopul05
scp,p_2021_1,2021_1,ppopul06,scp,p,2022,ppopul06
scp,p_2021_1,2021_1,ppopul07,scp,p,2022,ppopul07
scp,p_2021_1,2021_1,ppopul08,scp,p,2022,ppopul08
scp,p_2021_1,2021_1,ppopul09,scp,p,2022,ppopul09
scp,p_2021_1,2021_1,preldepriv,scp,p,2022,preldepriv
scp,p_2021_1,2021_1,psundvote,scp,p,2022,psundvote
scp,p_2021_1,2021_1,phhtyp,scp,p,2022,phhtyp
scp,p_2021_1,2021_1,phhbasup,scp,p,2022,phhbasup
scp,p_2021_2,2021_2,plifesat01,scp,p,2022,plifesat01
scp,p_2021_2,2021_2,plifesat02,scp,p,2022,plifesat02
scp,p_2021_2,2021_2,plifesat03,scp,p,2022,plifesat03
